859;SAN JUAN DE BIGOTE (Bogote);activo;9;81;2/01/1900;3/01/1900
860;SANTA CATALINA DE MOSSA;activo;9;81;2/01/1900;3/01/1900
861;SANTO DOMINGO;activo;9;81;2/01/1900;3/01/1900
862;YAMANGO;activo;9;81;2/01/1900;3/01/1900
863;PAITA;activo;9;82;2/01/1900;3/01/1900
864;AMOTAPE;activo;9;82;2/01/1900;3/01/1900
865;ARENAL;activo;9;82;2/01/1900;3/01/1900
866;COLAN (San Lucas);activo;9;82;2/01/1900;3/01/1900
867;LA HUACA;activo;9;82;2/01/1900;3/01/1900
868;TAMARINDO;activo;9;82;2/01/1900;3/01/1900
869;VICHAYAL (Sn. Felino de Vichayal);activo;9;82;2/01/1900;3/01/1900
870;PIURA;activo;9;83;2/01/1900;3/01/1900
871;CASTILLA;activo;9;83;2/01/1900;3/01/1900
872;CATACAOS;activo;9;83;2/01/1900;3/01/1900
873;CURA MORI (Cucungara);activo;9;83;2/01/1900;3/01/1900
874;EL TALLAN (Sinchao);activo;9;83;2/01/1900;3/01/1900
875;LA ARENA;activo;9;83;2/01/1900;3/01/1900
876;LA UNION;activo;9;83;2/01/1900;3/01/1900
877;LAS LOMAS;activo;9;83;2/01/1900;3/01/1900
878;TAMBO GRANDE;activo;9;83;2/01/1900;3/01/1900
879;SECHURA;activo;9;84;2/01/1900;3/01/1900
880;BELLAVISTA LA UNION (Bellavista);activo;9;84;2/01/1900;3/01/1900
881;BERNAL;activo;9;84;2/01/1900;3/01/1900
882;CRISTO NOS VALGA (San Cristo);activo;9;84;2/01/1900;3/01/1900
883;RINCONADA LLICUAR (Dos Pueblos);activo;9;84;2/01/1900;3/01/1900
884;VICE;activo;9;84;2/01/1900;3/01/1900
885;SULLANA;activo;9;85;2/01/1900;3/01/1900
886;BELLAVISTA;activo;9;85;2/01/1900;3/01/1900
887;IGNACIO ESCUDERO (San Jacinto);activo;9;85;2/01/1900;3/01/1900
888;LANCONES;activo;9;85;2/01/1900;3/01/1900
889;MARCAVELICA;activo;9;85;2/01/1900;3/01/1900
890;MIGUEL CHECA (Sojo);activo;9;85;2/01/1900;3/01/1900
891;QUERECOTILLO;activo;9;85;2/01/1900;3/01/1900
892;SALITRAL;activo;9;85;2/01/1900;3/01/1900
893;PARInAS (Talara);activo;9;86;2/01/1900;3/01/1900
894;EL ALTO;activo;9;86;2/01/1900;3/01/1900
895;LA BREA (Negritos);activo;9;86;2/01/1900;3/01/1900
896;LOBITOS;activo;9;86;2/01/1900;3/01/1900
897;LOS ORGANOS;activo;9;86;2/01/1900;3/01/1900
898;MANCORA;activo;9;86;2/01/1900;3/01/1900
899;CHICLAYO;activo;10;87;2/01/1900;3/01/1900
900;CHONGOYAPE;activo;10;87;2/01/1900;3/01/1900
901;ETEN;activo;10;87;2/01/1900;3/01/1900
902;ETEN PUERTO;activo;10;87;2/01/1900;3/01/1900
903;JOSE LEONARDO ORTIZ;activo;10;87;2/01/1900;3/01/1900
904;LA VICTORIA;activo;10;87;2/01/1900;3/01/1900
905;LAGUNAS (Mocupe) 1/;activo;10;87;2/01/1900;3/01/1900
906;MONSEFU;activo;10;87;2/01/1900;3/01/1900
907;NUEVA ARICA;activo;10;87;2/01/1900;3/01/1900
908;OYOTUN;activo;10;87;2/01/1900;3/01/1900
909;PICSI;activo;10;87;2/01/1900;3/01/1900
910;PIMENTEL;activo;10;87;2/01/1900;3/01/1900
911;REQUE;activo;10;87;2/01/1900;3/01/1900
912;SANTA ROSA;activo;10;87;2/01/1900;3/01/1900
913;SAnA;activo;10;87;2/01/1900;3/01/1900
914;SANTA ROSA;activo;10;87;2/01/1900;3/01/1900
915;CAYALTI;activo;10;87;2/01/1900;3/01/1900
916;PATAPO;activo;10;87;2/01/1900;3/01/1900
917;POMALCA;activo;10;87;2/01/1900;3/01/1900
918;PUCALA;activo;10;87;2/01/1900;3/01/1900
919;TUMAN;activo;10;87;2/01/1900;3/01/1900
920;FERREnAFE;activo;10;88;2/01/1900;3/01/1900
921;CAnARIS;activo;10;88;2/01/1900;3/01/1900
922;INCAHUASI;activo;10;88;2/01/1900;3/01/1900
923;MANUEL ATONIO MESONES MURO;activo;10;88;2/01/1900;3/01/1900
924;PITIPO;activo;10;88;2/01/1900;3/01/1900
925;PUEBLO NUEVO;activo;10;88;2/01/1900;3/01/1900
926;LAMBAYEQUE;activo;10;89;2/01/1900;3/01/1900
927;CHOCHOPE;activo;10;89;2/01/1900;3/01/1900
928;ILLIMO;activo;10;89;2/01/1900;3/01/1900
929;JAYANCA;activo;10;89;2/01/1900;3/01/1900
930;MOCHUMI;activo;10;89;2/01/1900;3/01/1900
931;MORROPE;activo;10;89;2/01/1900;3/01/1900
932;MOTUPE;activo;10;89;2/01/1900;3/01/1900
933;OLMOS;activo;10;89;2/01/1900;3/01/1900
934;PACORA;activo;10;89;2/01/1900;3/01/1900
935;SALAS;activo;10;89;2/01/1900;3/01/1900
936;SAN JOSE;activo;10;89;2/01/1900;3/01/1900
937;TUCUME;activo;10;89;2/01/1900;3/01/1900
938;ACOMAYO;activo;11;90;2/01/1900;3/01/1900
939;ACOPIA;activo;11;90;2/01/1900;3/01/1900
940;ACOS;activo;11;90;2/01/1900;3/01/1900
941;MOSOC LLACTA;activo;11;90;2/01/1900;3/01/1900
942;POMACANCHI;activo;11;90;2/01/1900;3/01/1900
943;RONDOCAN;activo;11;90;2/01/1900;3/01/1900
944;SANGARARA;activo;11;90;2/01/1900;3/01/1900
945;ANTA;activo;11;91;2/01/1900;3/01/1900
946;ANCAHUASI;activo;11;91;2/01/1900;3/01/1900
947;CACHIMAYO;activo;11;91;2/01/1900;3/01/1900
948;CHINCHAYPUJIO;activo;11;91;2/01/1900;3/01/1900
949;HUAROCONDO;activo;11;91;2/01/1900;3/01/1900
950;LIMATAMBO;activo;11;91;2/01/1900;3/01/1900
951;MOLLEPATA;activo;11;91;2/01/1900;3/01/1900
952;PUCYURA;activo;11;91;2/01/1900;3/01/1900
953;ZURITE;activo;11;91;2/01/1900;3/01/1900
954;CALCA;activo;11;92;2/01/1900;3/01/1900
955;COYA;activo;11;92;2/01/1900;3/01/1900
956;LAMAY;activo;11;92;2/01/1900;3/01/1900
957;LARES;activo;11;92;2/01/1900;3/01/1900
958;PISAC;activo;11;92;2/01/1900;3/01/1900
959;SAN SALVADOR;activo;11;92;2/01/1900;3/01/1900
960;TARAY;activo;11;92;2/01/1900;3/01/1900
961;YANATILE;activo;11;92;2/01/1900;3/01/1900
962;YANAOCA;activo;11;93;2/01/1900;3/01/1900
963;CHECCA;activo;11;93;2/01/1900;3/01/1900
964;KUNTURKANKI;activo;11;93;2/01/1900;3/01/1900
965;LANGUI;activo;11;93;2/01/1900;3/01/1900
966;LAYO;activo;11;93;2/01/1900;3/01/1900
967;PAMPAMARCA;activo;11;93;2/01/1900;3/01/1900
968;QUEHUE;activo;11;93;2/01/1900;3/01/1900
969;TUPAC AMARU;activo;11;93;2/01/1900;3/01/1900
970;SICUANI;activo;11;94;2/01/1900;3/01/1900
971;CHECACUPE;activo;11;94;2/01/1900;3/01/1900
972;COMBAPATA;activo;11;94;2/01/1900;3/01/1900
973;MARANGANI;activo;11;94;2/01/1900;3/01/1900
974;PITUMARCA;activo;11;94;2/01/1900;3/01/1900
975;SAN PABLO;activo;11;94;2/01/1900;3/01/1900
976;SAN PEDRO;activo;11;94;2/01/1900;3/01/1900
977;TINTA;activo;11;94;2/01/1900;3/01/1900
978;CALLAO;activo;1;194;2/01/1900;3/01/1900
979;BELLAVISTA;activo;1;194;2/01/1900;3/01/1900
980;CARMEN DE LA LEGUA REYNOSO;activo;1;194;2/01/1900;3/01/1900
981;LA PERLA;activo;1;194;2/01/1900;3/01/1900
982;LA PUNTA;activo;1;194;2/01/1900;3/01/1900
983;VENTANILLA;activo;1;194;2/01/1900;3/01/1900
984;SANTA ANA;activo;11;95;2/01/1900;3/01/1900
985;ECHARATE;activo;11;95;2/01/1900;3/01/1900
986;HUAYOPATA;activo;11;95;2/01/1900;3/01/1900
987;MARANURA;activo;11;95;2/01/1900;3/01/1900
988;OCOBAMBA;activo;11;95;2/01/1900;3/01/1900
989;QUELLOUNO;activo;11;95;2/01/1900;3/01/1900
990;QUIMBIRI;activo;11;95;2/01/1900;3/01/1900
991;SANTA TERESA;activo;11;95;2/01/1900;3/01/1900
992;VILCABAMBA;activo;11;95;2/01/1900;3/01/1900
993;PICHARI;activo;11;95;2/01/1900;3/01/1900
994;CUSCO;activo;11;96;2/01/1900;3/01/1900
995;CCORCA;activo;11;96;2/01/1900;3/01/1900
996;POROY;activo;11;96;2/01/1900;3/01/1900
997;SAN JERONIMO;activo;11;96;2/01/1900;3/01/1900
998;SAN SEBASTIAN;activo;11;96;2/01/1900;3/01/1900
999;SANTIAGO;activo;11;96;2/01/1900;3/01/1900
1000;SAYLLA;activo;11;96;2/01/1900;3/01/1900
1001;WANCHAQ;activo;11;96;2/01/1900;3/01/1900
1002;SANTO TOMAS;activo;11;97;2/01/1900;3/01/1900
1003;CAPACMARCA;activo;11;97;2/01/1900;3/01/1900
1004;CHAMACA;activo;11;97;2/01/1900;3/01/1900
1005;COLQUEMARCA;activo;11;97;2/01/1900;3/01/1900
1006;LIVITACA;activo;11;97;2/01/1900;3/01/1900
1007;LLUSCO;activo;11;97;2/01/1900;3/01/1900
1008;QUInOTA;activo;11;97;2/01/1900;3/01/1900
1009;VELILLE;activo;11;97;2/01/1900;3/01/1900
1010;ESPINAR;activo;11;98;2/01/1900;3/01/1900
1011;CONDOROMA;activo;11;98;2/01/1900;3/01/1900
1012;COPORAQUE;activo;11;98;2/01/1900;3/01/1900
1013;OCORURO;activo;11;98;2/01/1900;3/01/1900
1014;PALLPATA;activo;11;98;2/01/1900;3/01/1900
1015;PICHIGUA;activo;11;98;2/01/1900;3/01/1900
1016;SUYCKUTAMBO;activo;11;98;2/01/1900;3/01/1900
1017;ALTO PICHIGUA;activo;11;98;2/01/1900;3/01/1900
1018;PARURO;activo;11;99;2/01/1900;3/01/1900
1019;ACCHA;activo;11;99;2/01/1900;3/01/1900
1020;CCAPI;activo;11;99;2/01/1900;3/01/1900
1021;COLCHA;activo;11;99;2/01/1900;3/01/1900
1022;HUANOQUITE;activo;11;99;2/01/1900;3/01/1900
1023;OMACHA;activo;11;99;2/01/1900;3/01/1900
1024;PACCARITAMBO;activo;11;99;2/01/1900;3/01/1900
1025;PILLPINTO;activo;11;99;2/01/1900;3/01/1900
1026;YAURISQUE;activo;11;99;2/01/1900;3/01/1900
1027;PAUCARTAMBO;activo;11;100;2/01/1900;3/01/1900
1028;CAICAY;activo;11;100;2/01/1900;3/01/1900
1029;CHALLABAMBA;activo;11;100;2/01/1900;3/01/1900
1030;COLQUEPATA;activo;11;100;2/01/1900;3/01/1900
1031;HUANCARANI;activo;11;100;2/01/1900;3/01/1900
1032;KOSnIPATA;activo;11;100;2/01/1900;3/01/1900
1033;URCOS;activo;11;101;2/01/1900;3/01/1900
1034;ANDAHUAYLILLAS;activo;11;101;2/01/1900;3/01/1900
1035;CAMANTI;activo;11;101;2/01/1900;3/01/1900
1036;CCARHUAYO;activo;11;101;2/01/1900;3/01/1900
1037;CCATCA;activo;11;101;2/01/1900;3/01/1900
1038;CUSIPATA;activo;11;101;2/01/1900;3/01/1900
1039;HUARO;activo;11;101;2/01/1900;3/01/1900
1040;LUCRE;activo;11;101;2/01/1900;3/01/1900
1041;MARCAPATA;activo;11;101;2/01/1900;3/01/1900
1042;OCONGATE;activo;11;101;2/01/1900;3/01/1900
1043;OROPESA;activo;11;101;2/01/1900;3/01/1900
1044;QUIQUIJANA;activo;11;101;2/01/1900;3/01/1900
1045;URUBAMBA;activo;11;102;2/01/1900;3/01/1900
1046;CHINCHERO;activo;11;102;2/01/1900;3/01/1900
1047;HUAYLLABAMBA;activo;11;102;2/01/1900;3/01/1900
1048;MACHUPICCHU;activo;11;102;2/01/1900;3/01/1900
1049;MARAS;activo;11;102;2/01/1900;3/01/1900
1050;OLLANTAYTAMBO;activo;11;102;2/01/1900;3/01/1900
1051;YUCAY;activo;11;102;2/01/1900;3/01/1900
1052;ACOBAMBA;activo;12;103;2/01/1900;3/01/1900
1053;ANDABAMBA;activo;12;103;2/01/1900;3/01/1900
1054;ANTA;activo;12;103;2/01/1900;3/01/1900
1055;CAJA;activo;12;103;2/01/1900;3/01/1900
1056;MARCAS;activo;12;103;2/01/1900;3/01/1900
1057;PAUCARA;activo;12;103;2/01/1900;3/01/1900
1058;POMACOCHA;activo;12;103;2/01/1900;3/01/1900
1059;ROSARIO;activo;12;103;2/01/1900;3/01/1900
1060;LIRCAY;activo;12;104;2/01/1900;3/01/1900
1061;ANCHONGA;activo;12;104;2/01/1900;3/01/1900
1062;CALLANMARCA;activo;12;104;2/01/1900;3/01/1900
1063;CCOCHACCASA;activo;12;104;2/01/1900;3/01/1900
1064;CHINCHO;activo;12;104;2/01/1900;3/01/1900
1065;CONGALLA;activo;12;104;2/01/1900;3/01/1900
1066;HUANCA-HUANCA;activo;12;104;2/01/1900;3/01/1900
1067;HUAYLLAY GRANDE;activo;12;104;2/01/1900;3/01/1900
1068;JULCAMARCA;activo;12;104;2/01/1900;3/01/1900
1069;SAN ANTONIO DE ANTAPARCO (Antaparco);activo;12;104;2/01/1900;3/01/1900
1070;SANTO TOMAS DE PATA;activo;12;104;2/01/1900;3/01/1900
1071;SECCLLA;activo;12;104;2/01/1900;3/01/1900
1072;CASTROVIRREYNA;activo;12;105;2/01/1900;3/01/1900
1073;ARMA;activo;12;105;2/01/1900;3/01/1900
1074;AURAHUA;activo;12;105;2/01/1900;3/01/1900
1075;CAPILLAS;activo;12;105;2/01/1900;3/01/1900
1076;CHUPAMARCA;activo;12;105;2/01/1900;3/01/1900
1077;COCAS;activo;12;105;2/01/1900;3/01/1900
1078;HUACHOS;activo;12;105;2/01/1900;3/01/1900
1079;HUAMATAMBO;activo;12;105;2/01/1900;3/01/1900
1080;MOLLEPAMPA;activo;12;105;2/01/1900;3/01/1900
1081;SAN JUAN;activo;12;105;2/01/1900;3/01/1900
1082;SANTA ANA;activo;12;105;2/01/1900;3/01/1900
1083;TANTARA;activo;12;105;2/01/1900;3/01/1900
1084;TICRAPO;activo;12;105;2/01/1900;3/01/1900
1085;CHURCAMPA;activo;12;106;2/01/1900;3/01/1900
1086;ANCO (La Esmeralda);activo;12;106;2/01/1900;3/01/1900
1087;CHINCHIHUASI;activo;12;106;2/01/1900;3/01/1900
1088;EL CARMEN;activo;12;106;2/01/1900;3/01/1900
1089;LA MERCED;activo;12;106;2/01/1900;3/01/1900
1090;LOCROJA;activo;12;106;2/01/1900;3/01/1900
1091;PACHAMARCA;activo;12;106;2/01/1900;3/01/1900
1092;PAUCARBAMBA;activo;12;106;2/01/1900;3/01/1900
1093;SAN MIGUEL DE MAYOCC (Mayocc);activo;12;106;2/01/1900;3/01/1900
1094;SAN PEDRO DE CORIS;activo;12;106;2/01/1900;3/01/1900
1095;HUANCAVELICA;activo;12;107;2/01/1900;3/01/1900
1096;ACOBAMBILLA;activo;12;107;2/01/1900;3/01/1900
1097;ACORIA;activo;12;107;2/01/1900;3/01/1900
1098;CONAYCA;activo;12;107;2/01/1900;3/01/1900
1099;CUENCA;activo;12;107;2/01/1900;3/01/1900
1100;HUACHOCOLPA;activo;12;107;2/01/1900;3/01/1900
1101;HUAYLLAHUARA;activo;12;107;2/01/1900;3/01/1900
1102;IZCUCHACA;activo;12;107;2/01/1900;3/01/1900
1103;LARIA;activo;12;107;2/01/1900;3/01/1900
1104;MANTA;activo;12;107;2/01/1900;3/01/1900
1105;MARISCAL CACERES;activo;12;107;2/01/1900;3/01/1900
1106;MOYA;activo;12;107;2/01/1900;3/01/1900
1107;NUEVO OCCORO;activo;12;107;2/01/1900;3/01/1900
1108;PALCA;activo;12;107;2/01/1900;3/01/1900
1109;PILCHACA;activo;12;107;2/01/1900;3/01/1900
1110;VILCA;activo;12;107;2/01/1900;3/01/1900
1111;YAULI;activo;12;107;2/01/1900;3/01/1900
1112;ASCENCION;activo;12;107;2/01/1900;3/01/1900
1113;HUAYTARA;activo;12;108;2/01/1900;3/01/1900
1114;AYAVI;activo;12;108;2/01/1900;3/01/1900
1115;CORDOVA;activo;12;108;2/01/1900;3/01/1900
1116;HUAYACUNDO ARMA;activo;12;108;2/01/1900;3/01/1900
1117;LARAMARCA;activo;12;108;2/01/1900;3/01/1900
1118;OCOYO;activo;12;108;2/01/1900;3/01/1900
1119;PILPICHACA;activo;12;108;2/01/1900;3/01/1900
1120;QUERCO;activo;12;108;2/01/1900;3/01/1900
1121;QUITO-ARMA;activo;12;108;2/01/1900;3/01/1900
1122;SAN ANTONIO DE CUSICANCHA (Cusicancha);activo;12;108;2/01/1900;3/01/1900
1123;SAN FRANCISCO DE SANGAYAICO;activo;12;108;2/01/1900;3/01/1900
1124;SAN ISIDRO (San Juan de Huirpacancha);activo;12;108;2/01/1900;3/01/1900
1125;SANTIAGO DE CHOCORVOS;activo;12;108;2/01/1900;3/01/1900
1126;SANTIAGO DE QUIRAHUARA;activo;12;108;2/01/1900;3/01/1900
1127;SANTO DOMINGO DE CAPILLAS;activo;12;108;2/01/1900;3/01/1900
1128;TAMBO;activo;12;108;2/01/1900;3/01/1900
1129;PAMPAS;activo;12;109;2/01/1900;3/01/1900
1130;ACOSTAMBO;activo;12;109;2/01/1900;3/01/1900
1131;ACRAQUIA;activo;12;109;2/01/1900;3/01/1900
1132;AHUAYCHA;activo;12;109;2/01/1900;3/01/1900
1133;COLCABAMBA;activo;12;109;2/01/1900;3/01/1900
1134;DANIEL HERNANDEZ (Mcal. Cáceres);activo;12;109;2/01/1900;3/01/1900
1135;HUACHOCOLPA;activo;12;109;2/01/1900;3/01/1900
1136;HUANDO;activo;12;109;2/01/1900;3/01/1900
1137;HUARIBAMBA;activo;12;109;2/01/1900;3/01/1900
1138;nAHUIMPUQUIO;activo;12;109;2/01/1900;3/01/1900
1139;PAZOS;activo;12;109;2/01/1900;3/01/1900
1140;QUISHUAR;activo;12;109;2/01/1900;3/01/1900
1141;SALCABAMBA;activo;12;109;2/01/1900;3/01/1900
1142;SALCAHUASI;activo;12;109;2/01/1900;3/01/1900
1143;SAN MARCOS DE ROCCHAC;activo;12;109;2/01/1900;3/01/1900
1144;SURCUBAMBA;activo;12;109;2/01/1900;3/01/1900
1145;TINTAY PUNCU (Tintay);activo;12;109;2/01/1900;3/01/1900
1146;HUANUCO;activo;13;110;2/01/1900;3/01/1900
1147;AMARILIS(Paucarbamba);activo;13;110;2/01/1900;3/01/1900
1148;CHINCHAO(Acomayo);activo;13;110;2/01/1900;3/01/1900
1149;CHURUBAMBA;activo;13;110;2/01/1900;3/01/1900
1150;MARGOS;activo;13;110;2/01/1900;3/01/1900
1151;QUISQUI(Huancapallac);activo;13;110;2/01/1900;3/01/1900
1152;SAN FRANCISCO DE CAYRAN(Cayran);activo;13;110;2/01/1900;3/01/1900
1153;SAN PEDRO DE CHAULAN(Chaulan);activo;13;110;2/01/1900;3/01/1900
1154;SANTA MARIA DEL VALLE;activo;13;110;2/01/1900;3/01/1900
1155;YARUMAYO;activo;13;110;2/01/1900;3/01/1900
1156;PILLCO MARCA;activo;13;110;2/01/1900;3/01/1900
1157;AMBO;activo;13;111;2/01/1900;3/01/1900
1158;CAYNA;activo;13;111;2/01/1900;3/01/1900
1159;COLPAS;activo;13;111;2/01/1900;3/01/1900
1160;CONCHAMARCA;activo;13;111;2/01/1900;3/01/1900
1161;HUACAR;activo;13;111;2/01/1900;3/01/1900
1162;SAN FRANCISCO(Mosca);activo;13;111;2/01/1900;3/01/1900
1163;SAN RAFAEL;activo;13;111;2/01/1900;3/01/1900
1164;TOMAY KICHWA;activo;13;111;2/01/1900;3/01/1900
1165;LA UNION;activo;13;112;2/01/1900;3/01/1900
1166;CHUQUIS;activo;13;112;2/01/1900;3/01/1900
1167;MARIAS;activo;13;112;2/01/1900;3/01/1900
1168;PACHAS;activo;13;112;2/01/1900;3/01/1900
1169;QUIVILLA;activo;13;112;2/01/1900;3/01/1900
1170;RIPAN;activo;13;112;2/01/1900;3/01/1900
1171;SHUNQUI;activo;13;112;2/01/1900;3/01/1900
1172;SILLAPATA;activo;13;112;2/01/1900;3/01/1900
1173;YANAS;activo;13;112;2/01/1900;3/01/1900
1174;HUACAYBAMBA;activo;13;113;2/01/1900;3/01/1900
1175;CANCHABAMBA;activo;13;113;2/01/1900;3/01/1900
1176;COCHABAMBA;activo;13;113;2/01/1900;3/01/1900
1177;PINRA;activo;13;113;2/01/1900;3/01/1900
1178;LLATA;activo;13;114;2/01/1900;3/01/1900
1179;ARANCAY;activo;13;114;2/01/1900;3/01/1900
1180;CHAVIN DE PARIARCA;activo;13;114;2/01/1900;3/01/1900
1181;JACAS GRANDE;activo;13;114;2/01/1900;3/01/1900
1182;JIRCAN;activo;13;114;2/01/1900;3/01/1900
1183;MIRAFLORES;activo;13;114;2/01/1900;3/01/1900
1184;MONZON;activo;13;114;2/01/1900;3/01/1900
1185;PUNCHAO;activo;13;114;2/01/1900;3/01/1900
1186;PUnOS;activo;13;114;2/01/1900;3/01/1900
1187;SINGA;activo;13;114;2/01/1900;3/01/1900
1188;TANTAMAYO;activo;13;114;2/01/1900;3/01/1900
1189;RUPA-RUPA(Tingo María);activo;13;115;2/01/1900;3/01/1900
1190;DANIEL ALOMIA ROBLES;activo;13;115;2/01/1900;3/01/1900
1191;HERMILIO VALDIZAN;activo;13;115;2/01/1900;3/01/1900
1192;JOSE CRESPO Y CASTILLO(Aucayacu);activo;13;115;2/01/1900;3/01/1900
1193;LUYANDO 1/;activo;13;115;2/01/1900;3/01/1900
1194;MARIANO DAMASO BERAUN(Las Palmas);activo;13;115;2/01/1900;3/01/1900
1195;HUACRACHUCO;activo;13;116;2/01/1900;3/01/1900
1196;CHOLON(San Pedro de Chonta);activo;13;116;2/01/1900;3/01/1900
1197;SAN BUENAVENTURA;activo;13;116;2/01/1900;3/01/1900
1198;PANAO;activo;13;117;2/01/1900;3/01/1900
1199;CHAGLLA;activo;13;117;2/01/1900;3/01/1900
1200;MOLINO;activo;13;117;2/01/1900;3/01/1900
1201;UMARI 2/;activo;13;117;2/01/1900;3/01/1900
1202;PUERTO INCA;activo;13;118;2/01/1900;3/01/1900
1203;CODO DEL POZUZO;activo;13;118;2/01/1900;3/01/1900
1204;HONORIA;activo;13;118;2/01/1900;3/01/1900
1205;TOURNAVISTA;activo;13;118;2/01/1900;3/01/1900
1206;YUYAPICHIS;activo;13;118;2/01/1900;3/01/1900
1207;JESUS;activo;13;119;2/01/1900;3/01/1900
1208;BAnOS;activo;13;119;2/01/1900;3/01/1900
1209;JIVIA;activo;13;119;2/01/1900;3/01/1900
1210;QUEROPALCA;activo;13;119;2/01/1900;3/01/1900
1211;RONDOS;activo;13;119;2/01/1900;3/01/1900
1212;SAN FRANCISCO DE ASIS(Huarin);activo;13;119;2/01/1900;3/01/1900
1213;SAN MIGUEL DE CAURI(Cauri);activo;13;119;2/01/1900;3/01/1900
1214;CHAVINILLO;activo;13;120;2/01/1900;3/01/1900
1215;CAHUAC;activo;13;120;2/01/1900;3/01/1900
1216;CHACABAMBA;activo;13;120;2/01/1900;3/01/1900
1217;CHUPAN;activo;13;120;2/01/1900;3/01/1900
1218;JACAS CHICO(San Cristobal de Jacas Chico);activo;13;120;2/01/1900;3/01/1900
1219;OBAS;activo;13;120;2/01/1900;3/01/1900
1220;PAMPAMARCA;activo;13;120;2/01/1900;3/01/1900
1221;CHINCHA ALTA;activo;14;121;2/01/1900;3/01/1900
1222;ALTO LARAN;activo;14;121;2/01/1900;3/01/1900
1223;CHAVIN;activo;14;121;2/01/1900;3/01/1900
1224;CHINCHA BAJA;activo;14;121;2/01/1900;3/01/1900
1225;EL CARMEN;activo;14;121;2/01/1900;3/01/1900
1226;GROCIO PRADO (San Pedro);activo;14;121;2/01/1900;3/01/1900
1227;PUEBLO NUEVO;activo;14;121;2/01/1900;3/01/1900
1228;SAN JUAN DE YANAC;activo;14;121;2/01/1900;3/01/1900
1229;SAN PEDRO DE HUACARPANA;activo;14;121;2/01/1900;3/01/1900
1230;SUNAMPE;activo;14;121;2/01/1900;3/01/1900
1231;TAMBO DE MORA;activo;14;121;2/01/1900;3/01/1900
1232;ICA;activo;14;122;2/01/1900;3/01/1900
1233;LA TINGUInA;activo;14;122;2/01/1900;3/01/1900
1234;LOS AQUIJES;activo;14;122;2/01/1900;3/01/1900
1235;OCUCAJE;activo;14;122;2/01/1900;3/01/1900
1236;PACHACUTEC (Pampa de Tate);activo;14;122;2/01/1900;3/01/1900
1237;PARCONA;activo;14;122;2/01/1900;3/01/1900
1238;PUEBLO NUEVO;activo;14;122;2/01/1900;3/01/1900
1239;SALAS (Guadalupe);activo;14;122;2/01/1900;3/01/1900
1240;SAN JOSE DE LOS MOLINOS;activo;14;122;2/01/1900;3/01/1900
1241;SAN JUAN BAUTISTA;activo;14;122;2/01/1900;3/01/1900
1242;SANTIAGO;activo;14;122;2/01/1900;3/01/1900
1243;SUBTANJALLA;activo;14;122;2/01/1900;3/01/1900
1244;TATE (Tate de la Capilla);activo;14;122;2/01/1900;3/01/1900
1245;YAUCA DEL ROSARIO (Curis) 1/;activo;14;122;2/01/1900;3/01/1900
1246;NAZCA;activo;14;123;2/01/1900;3/01/1900
1247;CHANGUILLO;activo;14;123;2/01/1900;3/01/1900
1248;EL INGENIO;activo;14;123;2/01/1900;3/01/1900
1249;MARCONA (San Juan);activo;14;123;2/01/1900;3/01/1900
1250;VISTA ALEGRE;activo;14;123;2/01/1900;3/01/1900
1251;PALPA;activo;14;124;2/01/1900;3/01/1900
1252;LLIPATA;activo;14;124;2/01/1900;3/01/1900
1253;RIO GRANDE;activo;14;124;2/01/1900;3/01/1900
1254;SANTA CRUZ;activo;14;124;2/01/1900;3/01/1900
1255;TIBILLO;activo;14;124;2/01/1900;3/01/1900
1256;PISCO;activo;14;125;2/01/1900;3/01/1900
1257;HUANCANO;activo;14;125;2/01/1900;3/01/1900
1258;HUMAY;activo;14;125;2/01/1900;3/01/1900
1259;INDEPENDENCIA;activo;14;125;2/01/1900;3/01/1900
1260;PARACAS;activo;14;125;2/01/1900;3/01/1900
1261;SAN ANDRES;activo;14;125;2/01/1900;3/01/1900
1262;SAN CLEMENTE;activo;14;125;2/01/1900;3/01/1900
1263;TUPAC AMARU INCA (Tupac Amaru);activo;14;125;2/01/1900;3/01/1900
1264;CHANCHAMAYO (La Merced);activo;15;126;2/01/1900;3/01/1900
1265;PERENE;activo;15;126;2/01/1900;3/01/1900
1266;PICHANAQUI (Bajo Pichanaqui);activo;15;126;2/01/1900;3/01/1900
1267;SAN LUIS DE SHUARO;activo;15;126;2/01/1900;3/01/1900
1268;SAN RAMON;activo;15;126;2/01/1900;3/01/1900
1269;VITOC (Pucará);activo;15;126;2/01/1900;3/01/1900
1270;CHUPACA;activo;15;127;2/01/1900;3/01/1900
1271;AHUAC;activo;15;127;2/01/1900;3/01/1900
1272;CHONGOS BAJO;activo;15;127;2/01/1900;3/01/1900
1273;HUACHAC;activo;15;127;2/01/1900;3/01/1900
1274;HUAMANCACA CHICO;activo;15;127;2/01/1900;3/01/1900
1275;SAN JUAN DE YSCOS (Yscos);activo;15;127;2/01/1900;3/01/1900
1276;SAN JUAN DE JARPA (Jarpa);activo;15;127;2/01/1900;3/01/1900
1277;TRES DE DICIEMBRE;activo;15;127;2/01/1900;3/01/1900
1278;YANACANCHA;activo;15;127;2/01/1900;3/01/1900
1279;CONCEPCION;activo;15;128;2/01/1900;3/01/1900
1280;ACO;activo;15;128;2/01/1900;3/01/1900
1281;ANDAMARCA;activo;15;128;2/01/1900;3/01/1900
